4
10.0
7.72700023651	0.287000000477
6.99599981308	0.287000000477
6.06799983978	0.780999958515
5.79200029373	2.92100000381
7.72700023651	4.90299987793
0.395000010729	4.90299987793
4.30999994278	4.90299987793
6.06799983978	1.36100006104
8.91800022125	1.36100006104
5.79200029373	3.34999990463
5.97400045395	2.76999998093
4.30999994278	0.245000004768
2.34999990463	0.245000004768
3.18099999428	0.602999985218
5.97400045395	3.12600016594
6.07999992371	0.963999986649
4.82999992371	0.963999986649
5.42599964142	0.963999986649
5.02400016785	1.04999995232
2.33599996567	0.377999991179
4.13399982452	8.20800018311
8.79099941254	4.50699996948
9.59299945831	4.50699996948
6.07999992371	1.90399992466
8.11499977112	1.90399992466
5.42599964142	1.90399992466
10.0340003967	1.90399992466
8.76399993896	1.90399992466
5.02400016785	7.73299980164
11.0900001526	7.73299980164
5.66799974442	7.73299980164
8.04300022125	7.73299980164
5.43300008774	9.71899986267
4.13399982452	7.62400007248
8.79099941254	9.6829996109
6.70700025558	9.6829996109
9.59299945831	9.6829996109
4.42600011826	9.6829996109
7.65199995041	9.6829996109
8.11499977112	3.9470000267
5.82999992371	3.9470000267
10.0340003967	3.9470000267
8.76399993896	3.9470000267
6.05499982834	3.9470000267
11.0900001526	3.43000006676
10.6919994354	3.43000006676
8.04300022125	3.43000006676
5.43300008774	8.63799953461
7.34400033951	8.63799953461
0.580999970436	5.375
0.307000011206	5.375
4.71999979019	0.0
6.06299972534	0.0
7.90900039673	0.0
8.01099967957	3.29100012779
9.28299999237	3.29100012779
4.24600028992	6.46299982071
7.34099960327	6.46299982071
6.30000019073	6.16200017929
4.70700025558	6.16200017929
0.307000011206	7.61299991608
6.06299972534	9.18000030518
7.90900039673	9.18000030518
8.01099967957	0.974000036716
9.28299999237	0.974000036716
4.24600028992	0.0
7.34099960327	0.0
6.30000019073	0.0
7.3109998703	0.0
7.39799976349	3.68299984932
7.78700017929	3.68299984932
5.73299980164	0.916000008583
7.34900045395	6.54699993134
3.83700013161	6.54699993134
8.99300003052	6.45499992371
8.23600006104	6.45499992371
5.20700025558	9.07200050354
6.48799991608	9.07200050354
6.45400047302	9.07200050354
3.95499992371	9.07200050354
6.07499980927	9.07200050354
